"Site","Date","Type","Analysis","count","year","month","day","DOY","notes"
"ODNR_4",2017-06-26,"Chlorophyll","avg_chl",76.3733333333333,2017,6,26,177,""
"ODNR_4",2017-06-26,"Chlorophyll sd","sd_chl",12.2697894575797,2017,6,26,177,""
"ODNR_4",2017-06-05,"Chlorophyll","avg_chl",44.19,2017,6,5,156,""
"ODNR_4",2017-06-05,"Chlorophyll sd","sd_chl",8.16384713232677,2017,6,5,156,""
"ODNR_4",2017-07-17,"Chlorophyll","avg_chl",7.37,2017,7,17,198,""
"ODNR_4",2017-07-17,"Chlorophyll sd","sd_chl",2.13586048233493,2017,7,17,198,""
"ODNR_4",2017-07-31,"Chlorophyll","avg_chl",166.666666666667,2017,7,31,212,""
"ODNR_4",2017-07-31,"Chlorophyll sd","sd_chl",6.31911649942723,2017,7,31,212,""
"ODNR_4",2017-08-14,"Chlorophyll","avg_chl",61.0433333333333,2017,8,14,226,""
"ODNR_4",2017-08-14,"Chlorophyll sd","sd_chl",2.14117568950643,2017,8,14,226,""
"ODNR_4",2017-08-28,"Chlorophyll","avg_chl",56.6666666666667,2017,8,28,240,""
"ODNR_4",2017-08-28,"Chlorophyll sd","sd_chl",10.6428395333827,2017,8,28,240,""
"ODNR_6",2017-06-19,"Chlorophyll","avg_chl",NA,2017,6,19,170,""
"ODNR_6",2017-06-19,"Chlorophyll sd","sd_chl",NA,2017,6,19,170,""
"ODNR_6",2017-06-21,"Chlorophyll","avg_chl",NA,2017,6,21,172,""
"ODNR_6",2017-06-21,"Chlorophyll sd","sd_chl",NA,2017,6,21,172,""
"ODNR_6",2017-06-26,"Chlorophyll","avg_chl",88.7466666666667,2017,6,26,177,""
"ODNR_6",2017-06-26,"Chlorophyll sd","sd_chl",4.62474143421374,2017,6,26,177,""
"ODNR_6",2017-06-05,"Chlorophyll","avg_chl",58.2633333333333,2017,6,5,156,""
"ODNR_6",2017-06-05,"Chlorophyll sd","sd_chl",6.10660571294179,2017,6,5,156,""
"ODNR_6",2017-07-17,"Chlorophyll","avg_chl",8.15333333333333,2017,7,17,198,""
"ODNR_6",2017-07-17,"Chlorophyll sd","sd_chl",0.830020080078388,2017,7,17,198,""
"ODNR_6",2017-07-31,"Chlorophyll","avg_chl",172.293333333333,2017,7,31,212,""
"ODNR_6",2017-07-31,"Chlorophyll sd","sd_chl",8.7029267107872,2017,7,31,212,""
"ODNR_6",2017-08-14,"Chlorophyll","avg_chl",59.4033333333333,2017,8,14,226,""
"ODNR_6",2017-08-14,"Chlorophyll sd","sd_chl",9.62717681012109,2017,8,14,226,""
"ODNR_6",2017-08-28,"Chlorophyll","avg_chl",59.5033333333333,2017,8,28,240,""
"ODNR_6",2017-08-28,"Chlorophyll sd","sd_chl",8.15729326022629,2017,8,28,240,""
"intake_buoy",2017-06-21,"Chlorophyll","avg_chl",2.84,2017,6,21,172,""
"intake_buoy",2017-06-21,"Chlorophyll sd","sd_chl",0.763347889235308,2017,6,21,172,""
"Bells",2018-06-26,"Chlorophyll","avg_chl",26.9133333333333,2018,6,26,177,""
"Bells",2018-06-26,"Chlorophyll sd","sd_chl",6.17764788032899,2018,6,26,177,""
"Bells",2018-07-10,"Chlorophyll","avg_chl",38.7433333333333,2018,7,10,191,""
"Bells",2018-07-10,"Chlorophyll sd","sd_chl",3.46427962689696,2018,7,10,191,""
"Bells",2018-07-24,"Chlorophyll","avg_chl",51.8133333333333,2018,7,24,205,""
"Bells",2018-07-24,"Chlorophyll sd","sd_chl",6.85029439756667,2018,7,24,205,""
"Bells",2018-09-11,"Chlorophyll","avg_chl",10.615,2018,9,11,254,""
"Bells",2018-09-11,"Chlorophyll sd","sd_chl",7.23370237153838,2018,9,11,254,""
"Bridge",2018-06-26,"Chlorophyll","avg_chl",198.273333333333,2018,6,26,177,""
"Bridge",2018-06-26,"Chlorophyll sd","sd_chl",18.056661743892,2018,6,26,177,""
"Bridge",2018-06-28,"Chlorophyll","avg_chl",292.066666666667,2018,6,28,179,""
"Bridge",2018-06-28,"Chlorophyll sd","sd_chl",5.73614272253868,2018,6,28,179,""
"Bridge",2018-07-10,"Chlorophyll","avg_chl",130.826666666667,2018,7,10,191,""
"Bridge",2018-07-10,"Chlorophyll sd","sd_chl",69.3750332132053,2018,7,10,191,""
"Bridge",2018-07-24,"Chlorophyll","avg_chl",163.163333333333,2018,7,24,205,""
"Bridge",2018-07-24,"Chlorophyll sd","sd_chl",50.181177081983,2018,7,24,205,""
"Bridge",2018-08-07,"Chlorophyll","avg_chl",60.9233333333333,2018,8,7,219,""
"Bridge",2018-08-07,"Chlorophyll sd","sd_chl",4.42328309441452,2018,8,7,219,""
"Bridge",2018-09-11,"Chlorophyll","avg_chl",129.793333333333,2018,9,11,254,""
"Bridge",2018-09-11,"Chlorophyll sd","sd_chl",6.32341943360816,2018,9,11,254,""
"EC_1163",2018-06-26,"Chlorophyll","avg_chl",140.773333333333,2018,6,26,177,""
"EC_1163",2018-06-26,"Chlorophyll sd","sd_chl",0.372066302335135,2018,6,26,177,""
"EC_1163",2018-07-10,"Chlorophyll","avg_chl",75.68,2018,7,10,191,""
"EC_1163",2018-07-10,"Chlorophyll sd","sd_chl",41.741745291734,2018,7,10,191,""
"EC_1163",2018-07-24,"Chlorophyll","avg_chl",93.99,2018,7,24,205,""
"EC_1163",2018-07-24,"Chlorophyll sd","sd_chl",8.92500420167969,2018,7,24,205,""
"EC_1163",2018-09-11,"Chlorophyll","avg_chl",82.13,2018,9,11,254,""
"EC_1163",2018-09-11,"Chlorophyll sd","sd_chl",0.434856298103174,2018,9,11,254,""
"Muddy_Creek",2018-06-26,"Chlorophyll","avg_chl",102.02,2018,6,26,177,""
"Muddy_Creek",2018-06-26,"Chlorophyll sd","sd_chl",31.5239163176151,2018,6,26,177,""
"Muddy_Creek",2018-07-10,"Chlorophyll","avg_chl",83.3333333333333,2018,7,10,191,""
"Muddy_Creek",2018-07-10,"Chlorophyll sd","sd_chl",69.7763744639497,2018,7,10,191,""
"Muddy_Creek",2018-07-09,"Chlorophyll","avg_chl",174.333333333333,2018,7,9,190,""
"Muddy_Creek",2018-07-09,"Chlorophyll sd","sd_chl",101.384877241792,2018,7,9,190,""
"Muddy_Creek",2018-08-07,"Chlorophyll","avg_chl",120.093333333333,2018,8,7,219,""
"Muddy_Creek",2018-08-07,"Chlorophyll sd","sd_chl",8.17541640121978,2018,8,7,219,""
"Muddy_Creek",2018-09-11,"Chlorophyll","avg_chl",89.5,2018,9,11,254,""
"Muddy_Creek",2018-09-11,"Chlorophyll sd","sd_chl",1.3833654614743,2018,9,11,254,""
"ODNR_1",2018-06-26,"Chlorophyll","avg_chl",240.576666666667,2018,6,26,177,""
"ODNR_1",2018-06-26,"Chlorophyll sd","sd_chl",2.32502329737431,2018,6,26,177,""
"ODNR_1",2018-07-10,"Chlorophyll","avg_chl",86.1,2018,7,10,191,""
"ODNR_1",2018-07-10,"Chlorophyll sd","sd_chl",34.1056080432529,2018,7,10,191,""
"ODNR_1",2018-07-11,"Chlorophyll","avg_chl",92.8433333333333,2018,7,11,192,""
"ODNR_1",2018-07-11,"Chlorophyll sd","sd_chl",64.6739950314911,2018,7,11,192,""
"ODNR_1",2018-07-24,"Chlorophyll","avg_chl",62.3233333333333,2018,7,24,205,""
"ODNR_1",2018-07-24,"Chlorophyll sd","sd_chl",28.5691605290273,2018,7,24,205,""
"ODNR_1",2018-09-11,"Chlorophyll","avg_chl",72.9966666666667,2018,9,11,254,""
"ODNR_1",2018-09-11,"Chlorophyll sd","sd_chl",3.39326293312696,2018,9,11,254,""
"ODNR_2",2018-06-26,"Chlorophyll","avg_chl",123.133333333333,2018,6,26,177,""
"ODNR_2",2018-06-26,"Chlorophyll sd","sd_chl",10.3608896014451,2018,6,26,177,""
"ODNR_2",2018-07-10,"Chlorophyll","avg_chl",91.5633333333333,2018,7,10,191,""
"ODNR_2",2018-07-10,"Chlorophyll sd","sd_chl",47.7723396259104,2018,7,10,191,""
"ODNR_2",2018-07-11,"Chlorophyll","avg_chl",43.6266666666667,2018,7,11,192,""
"ODNR_2",2018-07-11,"Chlorophyll sd","sd_chl",40.9699772190971,2018,7,11,192,""
"ODNR_2",2018-07-24,"Chlorophyll","avg_chl",104.783333333333,2018,7,24,205,""
"ODNR_2",2018-07-24,"Chlorophyll sd","sd_chl",4.72584736669873,2018,7,24,205,""
"ODNR_2",2018-09-11,"Chlorophyll","avg_chl",124.34,2018,9,11,254,""
"ODNR_2",2018-09-11,"Chlorophyll sd","sd_chl",11.4046306384731,2018,9,11,254,""
"ODNR_4",2018-06-26,"Chlorophyll","avg_chl",59.1166666666667,2018,6,26,177,""
"ODNR_4",2018-06-26,"Chlorophyll sd","sd_chl",39.4197543540461,2018,6,26,177,""
"ODNR_4",2018-07-10,"Chlorophyll","avg_chl",248.806666666667,2018,7,10,191,""
"ODNR_4",2018-07-10,"Chlorophyll sd","sd_chl",7.61580812083218,2018,7,10,191,""
"ODNR_4",2018-07-24,"Chlorophyll","avg_chl",178.03,2018,7,24,205,""
"ODNR_4",2018-07-24,"Chlorophyll sd","sd_chl",63.0596320953429,2018,7,24,205,""
"ODNR_4",2018-07-09,"Chlorophyll","avg_chl",323.216666666667,2018,7,9,190,""
"ODNR_4",2018-07-09,"Chlorophyll sd","sd_chl",13.0790545020145,2018,7,9,190,""
"ODNR_4",2018-08-07,"Chlorophyll","avg_chl",168.713333333333,2018,8,7,219,""
"ODNR_4",2018-08-07,"Chlorophyll sd","sd_chl",8.30141152656182,2018,8,7,219,""
"ODNR_4",2018-09-11,"Chlorophyll","avg_chl",128.383333333333,2018,9,11,254,""
"ODNR_4",2018-09-11,"Chlorophyll sd","sd_chl",1.15902257671424,2018,9,11,254,""
"ODNR_6",2018-06-26,"Chlorophyll","avg_chl",205.703333333333,2018,6,26,177,""
"ODNR_6",2018-06-26,"Chlorophyll sd","sd_chl",92.6807554637603,2018,6,26,177,""
"ODNR_6",2018-06-28,"Chlorophyll","avg_chl",289.8,2018,6,28,179,""
"ODNR_6",2018-06-28,"Chlorophyll sd","sd_chl",29.2870278451058,2018,6,28,179,""
"ODNR_6",2018-07-10,"Chlorophyll","avg_chl",180.203333333333,2018,7,10,191,""
"ODNR_6",2018-07-10,"Chlorophyll sd","sd_chl",24.8100188096127,2018,7,10,191,""
"ODNR_6",2018-07-24,"Chlorophyll","avg_chl",170.913333333333,2018,7,24,205,""
"ODNR_6",2018-07-24,"Chlorophyll sd","sd_chl",100.293569750674,2018,7,24,205,""
"ODNR_6",2018-07-09,"Chlorophyll","avg_chl",277.433333333333,2018,7,9,190,""
"ODNR_6",2018-07-09,"Chlorophyll sd","sd_chl",17.9878662807275,2018,7,9,190,""
"ODNR_6",2018-08-07,"Chlorophyll","avg_chl",234.61,2018,8,7,219,""
"ODNR_6",2018-08-07,"Chlorophyll sd","sd_chl",10.5957113965982,2018,8,7,219,""
"ODNR_6",2018-09-11,"Chlorophyll","avg_chl",108.53,2018,9,11,254,""
"ODNR_6",2018-09-11,"Chlorophyll sd","sd_chl",0.896046873773912,2018,9,11,254,""
"SB_2",2018-06-26,"Chlorophyll","avg_chl",146.67,2018,6,26,177,""
"SB_2",2018-06-26,"Chlorophyll sd","sd_chl",24.4141413938725,2018,6,26,177,""
"SB_2",2018-07-10,"Chlorophyll","avg_chl",97.48,2018,7,10,191,""
"SB_2",2018-07-10,"Chlorophyll sd","sd_chl",16.6030238209791,2018,7,10,191,""
"SB_2",2018-07-24,"Chlorophyll","avg_chl",75.2733333333333,2018,7,24,205,""
"SB_2",2018-07-24,"Chlorophyll sd","sd_chl",35.9208384274829,2018,7,24,205,""
"SB_2",2018-09-11,"Chlorophyll","avg_chl",87.89,2018,9,11,254,""
"SB_2",2018-09-11,"Chlorophyll sd","sd_chl",23.7666173445024,2018,9,11,254,""
"SB_6",2018-07-09,"Chlorophyll","avg_chl",278.833333333333,2018,7,9,190,""
"SB_6",2018-07-09,"Chlorophyll sd","sd_chl",62.4269439691976,2018,7,9,190,""
"SB_8",2018-07-11,"Chlorophyll","avg_chl",77.9866666666667,2018,7,11,192,""
"SB_8",2018-07-11,"Chlorophyll sd","sd_chl",34.7646750787827,2018,7,11,192,""
"Muddy Creek",2019-06-10,"Chlorophyll","avg_chl",5.15,2019,6,10,161,""
"ODNR 4",2019-06-10,"Chlorophyll","avg_chl",23.13,2019,6,10,161,""
"ODNR 6",2019-06-10,"Chlorophyll","avg_chl",11.31,2019,6,10,161,""
"Bridge",2019-06-10,"Chlorophyll","avg_chl",10.68,2019,6,10,161,""
"ODNR 2",2019-06-10,"Chlorophyll","avg_chl",14.91,2019,6,10,161,""
"Buoy 2",2019-06-10,"Chlorophyll","avg_chl",12.36,2019,6,10,161,""
"ODNR 1",2019-06-10,"Chlorophyll","avg_chl",15.01,2019,6,10,161,""
"EC 1163",2019-06-10,"Chlorophyll","avg_chl",9.79,2019,6,10,161,""
"Bells",2019-06-10,"Chlorophyll","avg_chl",NA,2019,6,10,161,""
"Muddy Creek",2019-06-17,"Chlorophyll","avg_chl",3.78,2019,6,17,168,""
"ODNR 4",2019-06-17,"Chlorophyll","avg_chl",8.86,2019,6,17,168,""
"ODNR 6",2019-06-17,"Chlorophyll","avg_chl",55.5,2019,6,17,168,""
"Bridge",2019-06-17,"Chlorophyll","avg_chl",15.45,2019,6,17,168,""
"ODNR 2",2019-06-17,"Chlorophyll","avg_chl",85.01,2019,6,17,168,""
"Buoy 2",2019-06-17,"Chlorophyll","avg_chl",149.72,2019,6,17,168,""
"ODNR 1",2019-06-17,"Chlorophyll","avg_chl",166.77,2019,6,17,168,""
"EC 1163",2019-06-17,"Chlorophyll","avg_chl",134.48,2019,6,17,168,""
"Bells",2019-06-17,"Chlorophyll","avg_chl",6.6,2019,6,17,168,""
"Muddy Creek",2019-07-08,"Chlorophyll","avg_chl",47.25,2019,7,8,189,""
"ODNR 4",2019-07-08,"Chlorophyll","avg_chl",38.76,2019,7,8,189,""
"ODNR 6",2019-07-08,"Chlorophyll","avg_chl",78.72,2019,7,8,189,""
"Bridge",2019-07-08,"Chlorophyll","avg_chl",126.26,2019,7,8,189,""
"ODNR 2",2019-07-08,"Chlorophyll","avg_chl",120.04,2019,7,8,189,""
"Buoy 2",2019-07-08,"Chlorophyll","avg_chl",112.04,2019,7,8,189,""
"ODNR 1",2019-07-08,"Chlorophyll","avg_chl",107.47,2019,7,8,189,""
"EC 1163",2019-07-08,"Chlorophyll","avg_chl",96.84,2019,7,8,189,""
"Bells",2019-07-08,"Chlorophyll","avg_chl",NA,2019,7,8,189,""
"Muddy Creek",2019-08-05,"Chlorophyll","avg_chl",90.88,2019,8,5,217,""
"ODNR 4",2019-08-05,"Chlorophyll","avg_chl",97.97,2019,8,5,217,""
"ODNR 6",2019-08-05,"Chlorophyll","avg_chl",80.77,2019,8,5,217,""
"Bridge",2019-08-05,"Chlorophyll","avg_chl",112.63,2019,8,5,217,""
"ODNR 2",2019-08-05,"Chlorophyll","avg_chl",80.11,2019,8,5,217,""
"Buoy 2",2019-08-05,"Chlorophyll","avg_chl",48.97,2019,8,5,217,""
"ODNR 1",2019-08-05,"Chlorophyll","avg_chl",71.01,2019,8,5,217,""
"EC 1163",2019-08-05,"Chlorophyll","avg_chl",51.03,2019,8,5,217,""
"Bells",2019-08-05,"Chlorophyll","avg_chl",22.34,2019,8,5,217,""
"Muddy Creek",2019-08-19,"Chlorophyll","avg_chl",NA,2019,8,19,231,""
"ODNR 4",2019-08-19,"Chlorophyll","avg_chl",NA,2019,8,19,231,""
"ODNR 6",2019-08-19,"Chlorophyll","avg_chl",NA,2019,8,19,231,""
"Bridge",2019-08-19,"Chlorophyll","avg_chl",NA,2019,8,19,231,""
"ODNR 2",2019-08-19,"Chlorophyll","avg_chl",59.24,2019,8,19,231,""
"Buoy 2",2019-08-19,"Chlorophyll","avg_chl",68.46,2019,8,19,231,""
"ODNR 1",2019-08-19,"Chlorophyll","avg_chl",60.08,2019,8,19,231,""
"EC 1163",2019-08-19,"Chlorophyll","avg_chl",60.18,2019,8,19,231,""
"Bells",2019-08-19,"Chlorophyll","avg_chl",NA,2019,8,19,231,""
"Bells",2020-06-15,"Chlorophyll","avg_chl",NA,2020,6,15,167,""
"Bells",2020-06-15,"Chlorophyll sd","sd_chl",NA,2020,6,15,167,""
"Bells",2020-06-22,"Chlorophyll","avg_chl",5.35333333333333,2020,6,22,174,""
"Bells",2020-06-22,"Chlorophyll sd","sd_chl",2.41897361154134,2020,6,22,174,""
"Bells",2020-06-29,"Chlorophyll","avg_chl",3.79333333333333,2020,6,29,181,""
"Bells",2020-06-29,"Chlorophyll sd","sd_chl",0.604510821518799,2020,6,29,181,""
"Bells",2020-06-08,"Chlorophyll","avg_chl",NA,2020,6,8,160,""
"Bells",2020-06-08,"Chlorophyll sd","sd_chl",NA,2020,6,8,160,""
"Bells",2020-07-13,"Chlorophyll","avg_chl",16.3866666666667,2020,7,13,195,""
"Bells",2020-07-13,"Chlorophyll sd","sd_chl",2.75601765838562,2020,7,13,195,""
"Bells",2020-07-20,"Chlorophyll","avg_chl",6.63333333333333,2020,7,20,202,""
"Bells",2020-07-20,"Chlorophyll sd","sd_chl",2.13785718263249,2020,7,20,202,""
"Bells",2020-07-27,"Chlorophyll","avg_chl",8.54333333333333,2020,7,27,209,""
"Bells",2020-07-27,"Chlorophyll sd","sd_chl",0.594081924765713,2020,7,27,209,""
"Bells",2020-07-06,"Chlorophyll","avg_chl",4.35333333333333,2020,7,6,188,""
"Bells",2020-07-06,"Chlorophyll sd","sd_chl",1.21681277661493,2020,7,6,188,""
"Bells",2020-08-10,"Chlorophyll","avg_chl",15.6566666666667,2020,8,10,223,""
"Bells",2020-08-10,"Chlorophyll sd","sd_chl",1.9194096314579,2020,8,10,223,""
"Bells",2020-08-03,"Chlorophyll","avg_chl",22.2133333333333,2020,8,3,216,""
"Bells",2020-08-03,"Chlorophyll sd","sd_chl",0.125033328890074,2020,8,3,216,""
"Bridge",2020-06-15,"Chlorophyll","avg_chl",27.7733333333333,2020,6,15,167,""
"Bridge",2020-06-15,"Chlorophyll sd","sd_chl",7.4364799020325,2020,6,15,167,""
"Bridge",2020-06-22,"Chlorophyll","avg_chl",5.49666666666667,2020,6,22,174,""
"Bridge",2020-06-22,"Chlorophyll sd","sd_chl",0.702163323830954,2020,6,22,174,""
"Bridge",2020-06-29,"Chlorophyll","avg_chl",55.67,2020,6,29,181,""
"Bridge",2020-06-29,"Chlorophyll sd","sd_chl",2.43,2020,6,29,181,""
"Bridge",2020-06-08,"Chlorophyll","avg_chl",21.7433333333333,2020,6,8,160,""
"Bridge",2020-06-08,"Chlorophyll sd","sd_chl",15.0188359513423,2020,6,8,160,""
"Bridge",2020-07-13,"Chlorophyll","avg_chl",103.283333333333,2020,7,13,195,""
"Bridge",2020-07-13,"Chlorophyll sd","sd_chl",12.2858997771158,2020,7,13,195,""
"Bridge",2020-07-20,"Chlorophyll","avg_chl",64.1766666666667,2020,7,20,202,""
"Bridge",2020-07-20,"Chlorophyll sd","sd_chl",10.7438788774508,2020,7,20,202,""
"Bridge",2020-07-23,"Chlorophyll","avg_chl",56.1766666666667,2020,7,23,205,""
"Bridge",2020-07-23,"Chlorophyll sd","sd_chl",1.76117385096797,2020,7,23,205,""
"Bridge",2020-07-27,"Chlorophyll","avg_chl",70.5433333333333,2020,7,27,209,""
"Bridge",2020-07-27,"Chlorophyll sd","sd_chl",9.12890646974397,2020,7,27,209,""
"Bridge",2020-07-06,"Chlorophyll","avg_chl",39.3633333333333,2020,7,6,188,""
"Bridge",2020-07-06,"Chlorophyll sd","sd_chl",8.79409650466342,2020,7,6,188,""
"Bridge",2020-08-10,"Chlorophyll","avg_chl",80.9166666666667,2020,8,10,223,""
"Bridge",2020-08-10,"Chlorophyll sd","sd_chl",6.95023980401636,2020,8,10,223,""
"Bridge",2020-08-03,"Chlorophyll","avg_chl",71.6666666666667,2020,8,3,216,""
"Bridge",2020-08-03,"Chlorophyll sd","sd_chl",9.16710605007563,2020,8,3,216,""
"Buoy_2",2020-06-15,"Chlorophyll","avg_chl",44.0866666666667,2020,6,15,167,""
"Buoy_2",2020-06-15,"Chlorophyll sd","sd_chl",4.3834043086776,2020,6,15,167,""
"Buoy_2",2020-06-22,"Chlorophyll","avg_chl",18.7,2020,6,22,174,""
"Buoy_2",2020-06-22,"Chlorophyll sd","sd_chl",2.15710454081391,2020,6,22,174,""
"Buoy_2",2020-06-29,"Chlorophyll","avg_chl",49.24,2020,6,29,181,""
"Buoy_2",2020-06-29,"Chlorophyll sd","sd_chl",11.8851546056414,2020,6,29,181,""
"Buoy_2",2020-06-08,"Chlorophyll","avg_chl",26.2966666666667,2020,6,8,160,""
"Buoy_2",2020-06-08,"Chlorophyll sd","sd_chl",3.12381710945653,2020,6,8,160,""
"Buoy_2",2020-07-13,"Chlorophyll","avg_chl",97.85,2020,7,13,195,""
"Buoy_2",2020-07-13,"Chlorophyll sd","sd_chl",10.9672238966842,2020,7,13,195,""
"Buoy_2",2020-07-20,"Chlorophyll","avg_chl",53.3,2020,7,20,202,""
"Buoy_2",2020-07-20,"Chlorophyll sd","sd_chl",7.77319110790414,2020,7,20,202,""
"Buoy_2",2020-07-27,"Chlorophyll","avg_chl",43.1,2020,7,27,209,""
"Buoy_2",2020-07-27,"Chlorophyll sd","sd_chl",2.0351658409083,2020,7,27,209,""
"Buoy_2",2020-07-06,"Chlorophyll","avg_chl",30.0666666666667,2020,7,6,188,""
"Buoy_2",2020-07-06,"Chlorophyll sd","sd_chl",2.64416968694018,2020,7,6,188,""
"Buoy_2",2020-08-10,"Chlorophyll","avg_chl",50.6966666666667,2020,8,10,223,""
"Buoy_2",2020-08-10,"Chlorophyll sd","sd_chl",3.7531897545066,2020,8,10,223,""
"Buoy_2",2020-08-03,"Chlorophyll","avg_chl",64.5666666666667,2020,8,3,216,""
"Buoy_2",2020-08-03,"Chlorophyll sd","sd_chl",9.00140174269171,2020,8,3,216,""
"Clemons",2020-05-23,"Chlorophyll","avg_chl",46.94,2020,5,23,144,""
"Clemons",2020-05-23,"Chlorophyll sd","sd_chl",0.661437827766148,2020,5,23,144,""
"EC_1163",2020-05-23,"Chlorophyll","avg_chl",43.45,2020,5,23,144,""
"EC_1163",2020-05-23,"Chlorophyll sd","sd_chl",3.71517159765198,2020,5,23,144,""
"EC_1163",2020-06-15,"Chlorophyll","avg_chl",22.7433333333333,2020,6,15,167,""
"EC_1163",2020-06-15,"Chlorophyll sd","sd_chl",3.43497210080858,2020,6,15,167,""
"EC_1163",2020-06-22,"Chlorophyll","avg_chl",15.0766666666667,2020,6,22,174,""
"EC_1163",2020-06-22,"Chlorophyll sd","sd_chl",1.46001141548049,2020,6,22,174,""
"EC_1163",2020-06-29,"Chlorophyll","avg_chl",43.2166666666667,2020,6,29,181,""
